,imdbId,Title,IMDB Score,Genre
9157,119879,Perdita Durango (1997),6.3,Action|Crime|Horror
9158,119893,Photographing Fairies (1997),6.9,Drama|Fantasy|Mystery
9159,119926,Posutoman burusu (1997),7.5,Crime|Drama|Action
9160,119975,Quicksilver Highway (1997),4.9,Horror|Thriller
9161,120018,The Swindle (1997),6.6,Comedy|Crime|Thriller
9162,120051,Safe House (1998),7.1,Thriller
9163,120126,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)",7.6,Documentary
9164,120131,The Lion King 2: Simba's Pride (1998),6.5,Animation|Adventure|Family
9165,120523,Wishful Thinking (1997),5.1,Comedy|Romance
9166,120570,From the Earth to the Moon,8.8,Action|Drama|History
9168,120695,From Dusk Till Dawn 3: The Hangman's Daughter (1999),4.8,Horror|Thriller|Western
9169,120714,The Interview (1998),7.4,Thriller|Crime|Drama
9170,120801,RKO 281 (1999),7.1,Biography|Drama
9171,120860,From Dusk Till Dawn 2: Texas Blood Money (1999),4.0,Crime|Horror|Thriller
9172,120868,"Torrente, el brazo tonto de la ley (1998)",6.9,Comedy|Crime
9173,121442,Koko Flanel (1990),6.1,Comedy|Romance
9174,123003,Bruno (2000),6.2,Comedy|Drama
9175,123034,Dead Man's Curve (1998),5.9,Drama|Mystery|Romance
9176,123092,Fudoh: The New Generation (1996),7.1,Action|Comedy|Crime
9177,123865,Gia (1998),7.0,Biography|Drama|Romance
9178,124901,Thursday (1998),7.2,Action|Comedy|Crime
9179,125507,Sofies verden (1999),5.9,Drama|Fantasy|History
9180,127354,Wavelength (1967),5.8,Drama
9181,127357,Who Am I? (1998),6.8,Action|Adventure|Comedy
9182,127392,Riget,8.4,Comedy|Drama|Fantasy
9185,133643,Breast Men (1997),5.8,Comedy|Drama
9186,133985,A Murder of Crows (1998),6.4,Action|Crime|Thriller
9187,135659,Storm of the Century,7.4,Drama|Fantasy|Horror
9188,135790,Bang Boom Bang - Ein todsicheres Ding (1999),7.6,Action|Comedy|Crime
9189,143127,Batman & Mr. Freeze: SubZero (1998),7.3,Animation|Action|Crime
9190,144550,The Pentagon Wars (1998),7.3,Comedy|War
9191,145394,A Place Called Chiapas (1998),7.5,Documentary
9192,145547,Two Hands (1999),7.2,Comedy|Crime|Thriller
9193,145600,Brave New World (1998),5.3,Drama|Sci-Fi
9194,146402,Addams Family Reunion (1998),3.9,Comedy|Family|Fantasy
9195,147599,Thick as Thieves (1999),6.2,Crime|Drama
9196,148103,Set Me Free (1999),7.1,Drama|Romance
9197,150143,Claire Dolan (1998),6.8,Drama
9198,154683,Jigoku (1960),6.9,Drama|Horror
9199,156171,Smashing Pumpkins: Vieuphoria (1994),8.5,Documentary|Music
9200,156408,La classe de neige (1998),7.0,Drama|Mystery
9201,156587,Hai shang hua (1998),7.5,Drama
9202,156610,Dong (1998),7.6,Drama|Fantasy|Musical
9203,156849,Pro urodov i lyudey (1998),7.2,Comedy|Drama|History
9204,157990,Das merkwí_rdige Verhalten geschlechtsreifer Groíôstí_dter zur Paarungszeit (1998),6.4,Comedy|Romance
9206,158692,Juha (1999),7.0,Comedy|Drama|Romance
9207,158714,Lady Snowblood (1973),7.7,Action|Drama|Thriller
9208,159485,Hí_jyt (1999),7.1,Action|Crime|Drama
9209,159784,Takedown (2000),6.3,Biography|Crime|Drama
9212,164699,Karate Kiba (1976),5.2,Action|Crime|Drama
9213,164961,Vidocq (2001),6.5,Action|Crime|Fantasy
9215,165303,The Godson (1998),3.0,Comedy|Crime
9216,165662,Candyman: Day of the Dead (1999),4.0,Horror|Thriller
9217,167752,The 4th Floor (1999),5.7,Horror|Mystery|Thriller
9218,168123,Pitkí_ kuuma kesí_ (1999),7.0,Comedy|Music
9221,170517,Aleksis Kiven elí_mí_ (2001),6.1,Biography|Drama
9222,172543,He Died with a Felafel in His Hand (2001),7.1,Comedy|Romance
9223,172684,Kuch Kuch Hota Hai (1998),7.8,Comedy|Drama|Musical
9224,173771,Document of the Dead (1985),6.6,Documentary|Horror
9225,174330,Ví©nus beautí© (institut) (1999),6.4,Comedy|Drama|Romance
9226,175526,Cherry Falls (2000),5.1,Horror|Mystery|Thriller
9230,177858,In July (2000),7.8,Adventure|Comedy|Romance
9231,178145,Joan of Arc,6.7,Adventure|Biography|Drama
9233,181960,Ame agaru (1999),7.8,Drama
9234,183678,The Prophecy 3: The Ascent (2000),5.7,Fantasy|Horror|Thriller
9235,183869,Taxi 2 (2000),6.4,Action|Comedy|Crime
9237,185584,Osobennosti natsionalnoy rybalki (1997),7.3,Comedy
9239,189630,Kadosh (1999),6.8,Drama
9240,191996,Essex Boys (2000),6.1,Crime|Thriller
9242,193741,Badding (2000),6.0,Biography|Comedy|Drama
9243,195855,Katsastus (1988),7.7,Comedy|Drama
9245,196267,Cruel Intentions 2 (2000),4.3,Drama
9246,197213,Adorenarin doraibu (1999),7.1,Comedy
9250,201394,The Shrink Is In (2001),5.2,Comedy|Romance
9251,201517,Karisuma (1999),7.0,Drama
9254,206036,If These Walls Could Talk 2 (2000),7.1,Drama|Romance
9255,206367,The Trumpet of the Swan (2001),5.0,Animation|Drama|Family
9256,207275,The 10th Kingdom,8.4,Adventure|Comedy|Family
9257,208185,An Extremely Goofy Movie (2000),6.4,Animation|Comedy|Family
9258,209463,The Wind Will Carry Us (1999),7.6,Drama
9259,211387,Gouttes d'eau sur pierres bríélantes (2000),6.9,Comedy|Drama|Romance
9260,212132,The Tracker (2002),7.6,Drama|History|Western
9261,212712,2046 (2004),7.5,Drama|Romance|Sci-Fi
9264,213905,Crane World (1999),7.0,Comedy|Drama
9265,214605,Cremaster 2 (1999),6.7,Drama
9266,216165,Am zin (1999),7.4,Action|Crime|Drama
9267,216417,The Wog Boy (2000),5.8,Comedy
9268,219887,Yan joi bin yuen (1999),6.5,Action|Crime|Thriller
9269,221069,Chasing Sleep (2000),6.4,Horror|Mystery|Thriller
9271,222293,Possible Worlds (2000),6.9,Mystery|Sci-Fi|Crime
9272,222368,The Nameless (1999),5.9,Drama|Horror|Mystery
9273,225535,Dlug (1999),8.0,Drama|Crime|Thriller
9274,226872,Female Prisoner #701: Scorpion (1972),7.3,Crime|Drama|Thriller
9275,226874,Female Prisoner Scorpion: Jailhouse 41 (1972),7.3,Crime|Drama|Thriller
9277,230575,Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror (1991),5.0,Comedy|Horror
9278,231971,Levottomat (2000),5.6,Drama|Romance
9279,232632,Shiner (2000),6.0,Crime|Drama|Thriller
9280,233298,Batman Beyond: Return of the Joker (2000),7.8,Animation|Action|Crime
9281,234041,Roberto Succo (2001),6.7,Biography|Crime|Drama
9283,235154,Ruang talok 69 (1999),7.2,Comedy|Crime|Thriller
9285,235618,The Nine Lives of Tomas Katz (2000),7.1,Comedy|Drama|Fantasy
9287,236576,Paragraph 175 (2000),7.8,Documentary|History|Romance
9288,238936,Devdas (2002),7.6,Musical|Romance
9289,239641,Mimic 2 (2001),4.5,Horror|Thriller|Sci-Fi
9290,239655,Monday (2000),7.4,Comedy|Crime|Fantasy
9291,239894,Paradise Lost 2: Revelations (2000),7.6,Documentary|Crime
9292,240793,Dark Prince: The True Story of Dracula (2000),6.3,Biography|Horror|Thriller
9293,240912,Sound and Fury (2000),8.0,Documentary
9294,242527,The Hole (2001),6.2,Drama|Mystery|Thriller
9296,243554,When Strangers Appear (2001),6.5,Action|Mystery|Thriller
9297,243558,Revolutionary Girl Utena: The Movie (1999),7.2,Animation|Action|Adventure
9301,244353,The Mists of Avalon,7.0,Drama|Fantasy
9302,244870,Spiral (2000),6.2,Drama|Horror
9303,246593,Duze zwierze (2000),7.2,Comedy|Drama
9304,246692,Gamle mí_nd i nye biler (2002),6.8,Action|Comedy|Crime
9305,246875,Purely Belter (2000),6.7,Comedy|Drama
9306,247645,The Quickie (2001),6.0,Crime|Drama
9307,248126,Kabhi Khushi Kabhie Gham... (2001),7.5,Drama|Musical|Romance
9308,248928,Joki (2001),6.9,Drama|Romance
9309,249241,Werckmeister harmí_niíçk (2000),8.3,Drama|Mystery
9311,250440,Daria in 'Is It Fall Yet?' (2000),8.2,Animation|Comedy
9312,250491,Late Night Shopping (2001),7.0,Comedy
9313,250798,Uprising (2001),7.3,Drama|War
9314,250934,61* (2001),7.9,Biography|Drama|History
9315,251447,Der Tunnel (2001),7.8,Drama|History|Thriller
9316,251806,Long Time Dead (2002),4.9,Horror|Thriller
9317,253881,Idle Mist (1998),5.4,Horror|Crime|Short
9318,257850,The Laramie Project (2002),7.3,Drama|Crime
9319,258100,Run Ronnie Run (2002),6.4,Comedy
9320,260054,GojíÇ reisenki: Gojoe (2000),6.4,Action|History
9321,260924,A Gentleman's Game (2002),6.4,Drama|Sport
9322,260991,J.S.A.: Joint Security Area (2000),7.9,Drama|Thriller|War
9323,264508,Dagon (2001),6.3,Fantasy|Horror|Mystery
9326,266555,Freeze Me (2000),6.2,Drama|Romance|Thriller
9328,270688,Teknolust (2002),5.3,Comedy|Drama|Romance
9329,271383,O Auto da Compadecida (2000),8.5,Adventure|Comedy
9330,271946,Te wu mi cheng (2001),5.8,Action|Comedy|Crime
9331,273069,L'adversaire (2002),6.9,Crime|Drama|Mystery
9332,273108,The Beautiful Country (2004),7.5,Drama
9333,273517,Darkness (2002),5.4,Horror
9334,273822,Mockingbird Don't Sing (2001),6.5,Biography|Drama
9335,275230,Blood: The Last Vampire (2000),6.7,Animation|Action|Horror
9336,275764,Vacuuming Completely Nude in Paradise (2001),6.5,Comedy|Drama
9337,275947,Avenging Angelo (2002),5.2,Action|Comedy|Crime
9338,276515,Southern Comfort (2001),6.9,Documentary
9339,276820,Berlin Is in Germany (2001),7.2,Drama
9340,276830,Renegade (2004),5.2,Adventure|Western
9341,276935,Electric Dragon 80.000 V (2001),7.0,Drama|Fantasy|Sci-Fi
9342,278597,The Nugget (2002),6.0,Comedy
9343,279112,"Gojira, Mosura, Kingu Gidorí¢: Daikaijíé síÇkíÇgeki (2001)",7.2,Action|Adventure|Drama
9344,280105,Shackleton's Antarctic Adventure (2001),7.8,Documentary|Short
9346,280605,Dirty Deeds (2002),6.3,Comedy|Crime
9347,280949,Miranda (2002),5.5,Comedy|Romance|Thriller
9348,280969,My Little Eye (2002),5.6,Horror|Mystery|Thriller
9349,282667,Kung Phooey! (2003),5.5,Comedy
9350,283015,Stranded (2001),5.4,Drama|Sci-Fi
9352,283469,Martin & Orloff (2002),6.8,Comedy
9353,283877,American Psycho II: All American Girl (2002),3.9,Horror|Thriller
9354,284066,Double Vision (2002),6.4,Fantasy|Horror|Mystery
9355,284214,Soft Shell Man (2001),7.2,Drama|Romance
9357,284837,Ali G Indahouse (2002),6.2,Comedy|Romance
9358,284851,Black Plague (2002),5.5,Drama|Mystery|Thriller
9359,285005,Dead or Alive 2: TíÇbíÇsha (2000),6.9,Crime|Drama|Thriller
9360,285492,Cube_: Hypercube (2002),5.6,Sci-Fi|Thriller
9361,285727,"Milwaukee, Minnesota (2003)",6.2,Drama
9363,286058,Secret Passage (2004),6.5,Drama
9364,286152,Stark Raving Mad (2002),6.4,Action|Comedy|Crime
9365,286751,Kairo (2001),6.6,Horror|Mystery|Sci-Fi
9366,287425,Emmett's Mark (2002),6.1,Drama|Crime|Thriller
9367,287535,The Lost Battalion (2001),7.1,Action|Drama|War
9368,289229,Hukkle (2002),7.2,Crime|Mystery|Drama
9369,289889,Carolina (2003),6.2,Comedy|Drama|Romance
9370,290160,Charms for the Easy Life (2002),6.7,Drama
9372,291032,Balzac and the Little Chinese Seamstress (2002),7.3,Biography|Drama|Romance
9373,292490,Dil Chahta Hai (2001),8.2,Comedy|Drama|Romance
9374,293715,My Sassy Girl (2001),8.1,Comedy|Drama|Romance
9375,294594,The Gathering (2002),5.7,Horror|Thriller
9376,294918,Shot in the Heart (2001),6.4,Crime|Drama|Thriller
9377,294939,The Bomber (2001),4.9,Drama|Thriller
9379,296696,Jopog manura (2001),6.4,Action|Romance|Comedy
9380,298482,Nothing (2003),6.3,Comedy|Fantasy
9381,298504,Undertaking Betty (2002),6.7,Comedy|Romance
9382,299213,Waterboys (2001),7.2,Comedy|Sport
9383,300902,Absolon (2003),4.2,Sci-Fi|Action|Thriller
9384,301167,Dead or Alive: Final (2002),5.9,Comedy|Crime|Drama
9385,301235,Hell House (2001),6.8,Documentary
9386,302585,Fubar (2002),7.1,Comedy|Music
9387,304262,Katakuri-ke no kíÇfuku (2001),7.2,Comedy|Fantasy|Horror
9388,304678,Sex Is Comedy (2002),5.7,Comedy|Drama|Romance
9389,305999,The Rage in Placid Lake (2003),7.1,Comedy
9390,306097,Stratosphere Girl (2004),6.5,Drama|Mystery
9391,306432,A mi madre le gustan las mujeres (2002),6.3,Comedy|Drama
9392,308152,Dead End (2003),6.7,Horror|Mystery|Thriller
9393,308772,Pure (2002),7.0,Drama
9394,310775,Sympathy for Mr. Vengeance (2002),7.7,Crime|Drama|Thriller
9395,311361,Jesus Christ Vampire Hunter (2001),5.2,Action|Comedy|Horror
9396,311913,Tian xia wu shuang (2002),7.1,Comedy|Romance|Action
9398,312773,The Man of the Year (2003),7.3,Action|Crime|Drama
9399,312843,Jisatsu sí¢kuru (2001),6.6,Crime|Drama|Horror
9400,313724,Den tredje ví«gen (2003),6.3,Action|Crime|Thriller
9401,314063,Immortel (ad vitam) (2004),6.0,Animation|Action|Crime
9402,314979,Battlestar Galactica,8.6,Action|Adventure|Drama
9404,318081,A Sound of Thunder (2005),4.2,Action|Adventure|Horror
9405,318403,The Lion King 1 1/2 (2004),6.6,Animation|Adventure|Comedy
9406,318725,Stupeur et tremblements (2003),7.1,Comedy|Drama
9407,319758,Live from Baghdad (2002),7.4,Drama|War
9408,319917,Planta 4È (2003),7.1,Comedy|Drama|Family
9410,321781,Cremaster 3 (2002),7.1,Drama|Fantasy
9411,322545,Herr Lehmann (2003),7.3,Comedy|Drama
9412,322674,De tweeling (2002),7.5,Drama|Romance|War
9414,323443,Nousukausi (2003),6.8,Comedy
9415,323531,Out for a Kill (2003),3.3,Action|Crime|Thriller
9416,323551,Pahat pojat (2003),6.2,Action|Biography|Crime
9417,323807,"Remember Me, My Love (2003)",6.5,Comedy|Romance|Drama
9418,324013,Soldier's Girl (2003),8.0,Crime|Drama|Romance
9420,325123,Bright Young Things (2003),6.7,Comedy|Drama|War
9421,327169,Sungnyangpali sonyeoui jaerim (2002),5.8,Action|Comedy|Sci-Fi
9422,327409,Alien Hunter (2003),5.1,Action|Adventure|Sci-Fi
9423,328077,Love Object (2003),6.4,Drama|Horror|Romance
9424,328832,The Animatrix (2003),7.4,Animation|Action|Adventure
9425,330099,The Brown Bunny (2003),5.0,Drama
9426,330500,Ju-on (2000),6.9,Horror|Mystery
9427,330501,Ju-on 2 (2000),6.2,Horror|Mystery
9428,330911,Elina - Som om jag inte fanns (2002),7.1,Drama|Family
9429,331811,11:14 (2003),7.2,Comedy|Crime|Drama
9430,331834,Alive (2002),5.8,Action|Drama|Horror
9432,334541,Tremors 4: The Legend Begins (2004),5.3,Action|Comedy|Horror
9433,334725,Wondrous Oblivion (2003),7.1,Comedy|Drama|Family
9434,334965,Bring It on Again (2004),4.4,Comedy|Sport
9435,337103,Les riviíÂres pourpres 2 - Les anges de l'apocalypse (2004),5.9,Action|Crime|Thriller
9436,337824,And Starring Pancho Villa as Himself (2003),6.6,Biography|Drama|History
9437,337930,Nicotina (2003),6.7,Action|Comedy|Crime
9438,338139,Iron Jawed Angels (2004),7.6,Drama|History
9439,338309,Evil (2003),7.8,Drama
9441,338467,High Roller: The Stu Ungar Story (2003),6.2,Biography|Drama
9442,338763,Battle Royale II (2003),4.7,Adventure|Drama|Sci-Fi
9444,339291,A Series of Unfortunate Events (2004),6.8,Adventure|Comedy|Family
9445,340477,Helen of Troy,6.3,Action|Adventure|Drama
9446,341495,Naked Weapon (2002),5.6,Action|Crime|Drama
9447,342150,Bukowski: Born into This (2003),7.9,Documentary|Biography
9448,342492,De grínne slagtere (2003),7.3,Comedy|Drama
9449,342520,Pearls and Pigs (2003),6.5,Comedy
9450,342570,An Injury to One (2002),7.8,Documentary
9451,342689,Levottomat 3 - kun mikí_í_n ei riití_ (2004),2.6,Drama|Romance
9452,344510,A Very Long Engagement (2004),7.7,Drama|Mystery|Romance
9454,346293,Hitler: The Rise of Evil,7.3,Biography|Drama|History
9455,347037,El misterio Galí_ndez (2003),5.6,Drama
9456,347048,Head-On (2004),8.0,Drama|Romance
9457,347246,Ghost in the Shell 2: Innocence (2004),7.6,Animation|Drama|Sci-Fi
9458,347304,Kal Ho Naa Ho (2003),8.0,Comedy|Drama|Romance
9459,347618,Neko no ongaeshi (2002),7.3,Animation|Adventure|Comedy
9460,349260,In My Country (2004),6.1,Drama|Romance
9461,349889,Unstoppable (2004),5.0,Action|Adventure|Drama
9462,350193,Te doy mis ojos (2003),7.5,Drama|Romance
9463,351167,Katedra (2002),7.5,Animation|Short|Sci-Fi
9464,351299,Mang jing (2003),7.6,Crime|Drama
9465,351817,Tasogare Seibei (2002),8.1,Drama|History
9466,351887,Vampire Effect (2003),5.6,Action|Comedy|Horror
9467,352332,La face cachí©e de la lune (2003),7.3,Drama
9468,352343,Facing Windows (2003),7.4,Drama|Romance
9469,353489,Ginger Snaps 2: Unleashed (2004),6.5,Horror|Thriller
9470,355987,Salem's Lot,6.2,Drama|Horror|Mystery
9471,356176,Villmark (2003),6.3,Adventure|Horror|Mystery
9472,356614,Foolproof (2003),6.5,Action|Comedy|Crime
9473,357474,Belly of the Beast (2003),4.7,Action
9474,359203,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",7.5,Documentary
9475,359564,Kohtalon kirja (2003),3.7,Action|Horror|Sci-Fi
9476,359692,Mibu gishi den (2002),7.6,Drama
9477,361462,Comic Book: The Movie (2004),6.0,Comedy
9478,362387,2LDK (2003),6.9,Comedy|Drama|Horror
9480,363532,Confidences trop intimes (2004),7.1,Drama|Romance|Thriller
9481,363579,Down to the Bone (2004),6.7,Drama
9482,364093,Um Filme Falado (2003),6.7,Comedy|Drama|History
9483,364385,Ju-on: The Grudge (2002),6.7,Horror
9484,364569,Oldeuboi (2003),8.4,Drama|Mystery|Thriller
9485,365190,Feux rouges (2004),6.8,Crime|Drama|Mystery
9486,365262,GhostWatcher (2002),4.2,Horror|Mystery|Sci-Fi
9487,365265,Ginger Snaps Back: The Beginning (2004),5.9,Drama|Horror
9488,365514,Moon Child (2003),6.6,Action|Drama|Sci-Fi
9489,365763,Skenbart: En film om tí«g (2003),6.9,Comedy|Thriller
9490,365810,Svidd neger (2003),6.6,Comedy|Crime|Drama
9491,366137,Lost Embrace (2004),7.0,Comedy
9492,366292,One Missed Call (2003),6.2,Horror|Mystery
9493,366527,Goldfish Memory (2003),6.4,Comedy|Drama
9494,366621,InuYasha the Movie 2: The Castle Beyond the Looking Glass (2002),7.6,Action|Animation|Comedy
9495,366627,The Jacket (2005),7.1,Drama|Mystery|Sci-Fi
9496,366777,Millions (2004),7.0,Comedy|Crime|Drama
9497,366996,The Saddest Music in the World (2003),7.2,Comedy|Musical
9498,367093,Starship Troopers 2: Hero of the Federation (2004),3.5,Action|Adventure|Horror
9499,367859,The Man Who Copied (2003),7.7,Comedy|Crime|Drama
9500,367913,Ju-on 2 (2003),6.3,Drama|Horror
9501,368259,Sex Lives of the Potato Men (2004),4.6,Comedy
9502,368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),7.9,Animation|Action|Adventure
9503,368909,Ong-Bak: The Thai Warrior (2003),7.2,Action|Crime|Thriller
9504,369060,Mou gaan dou II (2003),7.4,Action|Crime|Drama
9505,369702,The Sea Inside (2004),8.0,Biography|Drama|Romance
9506,370904,Lucky 7 (2003),6.8,Comedy|Romance
9507,371246,Spanglish (2004),6.4,Comedy|Drama|Romance
9508,371589,Buddy (2003),6.9,Comedy|Drama|Romance
9509,372279,Festival Express (2003),7.6,Documentary|History|Music
9511,373283,Saints and Soldiers (2003),6.8,Action|Adventure|Drama
9512,373712,Bare Bea (2004),5.3,Drama
9513,373861,Die Geschichte vom weinenden Kamel (2003),7.5,Documentary|Drama|Family
9514,373926,The Interpreter (2005),6.4,Crime|Mystery|Thriller
9515,374102,Open Water (2003),5.7,Adventure|Biography|Drama
9516,374180,Romasanta (2004),5.3,Drama|Horror
9517,374184,Daai zek lou (2003),6.7,Action|Drama|Thriller
9518,374277,Touch of Pink (2004),6.6,Drama|Comedy|Romance
9519,374339,Mou gaan dou III: Jung gik mou gaan (2003),7.0,Action|Crime|Drama
9520,374345,The Memory of a Killer (2003),7.4,Action|Crime|Drama
9521,375073,Slasher (2004),7.1,Documentary
9522,375104,Bobby Jones: Stroke of Genius (2004),6.7,Biography|Drama|Romance
9523,375912,Layer Cake (2004),7.4,Crime|Drama|Thriller
9525,376968,The Return (2003),8.0,Drama|Mystery|Thriller
9526,377031,The Agronomist (2003),7.5,Documentary|Biography|History
9527,377062,Flight of the Phoenix (2004),6.1,Action|Adventure|Drama
9528,377091,Mean Creek (2004),7.3,Crime|Drama
9529,377109,The Ring Two (2005),5.4,Horror|Mystery
9530,377744,A Day Without a Mexican (2004),4.7,Comedy|Drama|Fantasy
9531,377992,The Visual Bible: The Gospel of John (2003),7.7,Biography|Drama|History
9532,378284,Machuca (2004),7.8,Biography|Drama|History
9533,379225,The Corporation (2003),8.1,Documentary|History
9534,379296,Game Over: Kasparov and the Machine (2003),6.8,Documentary
9535,379576,Vibrator (2003),7.0,Drama
9536,379593,The Yes Men (2003),6.9,Documentary|Comedy
9537,380366,Ae Fond Kiss... (2004),7.2,Drama|Romance
9539,382330,As It Is in Heaven (2004),7.6,Comedy|Drama|Music
9540,382821,Lí_ cha (2003),6.8,Drama|Romance
9541,383475,Lost Boys of Sudan (2003),7.7,Documentary
9542,384533,She Hate Me (2004),5.3,Comedy|Drama
9543,384819,Azumi (2003),6.9,Action|Adventure|Drama
9545,385705,The Football Factory (2004),6.9,Crime|Drama|Sport
9546,386064,Tae Guk Gi: The Brotherhood of War (2004),8.1,Action|Drama|War
9547,386792,Something the Lord Made (2004),8.3,Biography|Drama
9548,387412,Metallica: Some Kind of Monster (2004),7.5,Documentary|Music
9549,388285,Going the Distance (2004),5.6,Comedy|Romance
9550,388367,Redemption: The Stan Tookie Williams Story (2004),6.5,Drama|Crime
9551,388395,Schultze Gets the Blues (2003),7.0,Comedy|Drama|Music
9552,388789,Born Into Brothels: Calcutta's Red Light Kids (2004),7.4,Documentary
9553,388888,Dig! (2004),7.8,Documentary|Music
9554,388973,The Girl from Monday (2005),5.3,Action|Comedy|Sci-Fi
9555,389326,Riding Giants (2004),7.9,Documentary|History|Sport
9556,389908,Dear Pillow (2004),5.9,Drama
9557,390632,Word Wars (2004),6.9,Documentary|Comedy
9558,391891,Cruel Intentions 3 (2004),4.7,Drama
9559,396271,When Will I Be Loved (2004),4.5,Drama|Thriller
9561,396746,Muxmí_uschenstill (2004),7.3,Drama
9562,399877,What the #$*! Do We (K)now!? (2004),5.3,Documentary|Comedy|Drama
9563,405061,The Eye 2 (2004),5.7,Drama|Fantasy|Horror
9564,405296,A Scanner Darkly (2006),7.1,Animation|Crime|Drama
9566,409072,Nae yeojachingureul sogae habnida (2004),7.3,Comedy|Crime|Drama
9567,416825,Howard Zinn: You Can't Be Neutral on a Moving Train (2004),7.5,Documentary
9568,418038,Outfoxed: Rupert Murdoch's War on Journalism (2004),7.6,Documentary
9569,419806,"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire (2004)",8.1,Documentary
9570,427228,Fahrenhype 9/11 (2004),4.9,Documentary
9571,500140,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),8.1,Documentary|Comedy
9572,383534,Noel (2004),6.3,Drama
9573,316824,In Enemy Hands (2004),6.0,Drama|Thriller|War
9574,376568,Dependencia sexual (2003),6.1,Drama
9575,59012,Chimes at Midnight (1965),8.0,Comedy|Drama|History
9576,405159,Million Dollar Baby (2004),8.1,Drama|Sport
9578,56062,Hell Is for Heroes (1962),7.0,Drama|War
9579,100873,Vincent & Theo (1990),7.1,Biography|Drama
9580,52218,Some Came Running (1958),7.5,Drama|Romance
9581,361668,Gozu (2003),7.1,Crime|Drama|Horror
9582,377556,"Goodbye, Dragon Inn (2003)",7.1,Drama|Comedy
9583,395169,Hotel Rwanda (2004),8.1,Biography|Drama|History
9584,97810,The Mahabharata,7.9,Drama|War
9586,27387,Born to Dance (1936),6.8,Musical|Comedy
9587,69404,Travels with My Aunt (1972),6.4,Adventure|Comedy
9588,58567,Blood and Black Lace (1964),7.3,Horror|Mystery|Thriller
9589,229440,Hellraiser: Inferno (2000),5.6,Crime|Horror|Mystery
9590,367594,Charlie and the Chocolate Factory (2005),6.7,Adventure|Comedy|Family
9591,219519,Auggie Rose (2000),6.3,Drama|Mystery|Romance
9592,61204,The Wrong Box (1966),7.0,Comedy|Crime
9593,423866,3-Iron (2004),8.1,Crime|Drama|Romance
9594,41514,It Happens Every Spring (1949),7.0,Comedy|Sci-Fi|Sport
9595,362270,The Life Aquatic with Steve Zissou (2004),7.3,Adventure|Comedy|Drama
9596,338751,The Aviator (2004),7.5,Biography|Drama|History
9597,293508,The Phantom of the Opera (2004),7.3,Drama|Musical|Romance
9598,363473,Beyond the Sea (2004),6.7,Biography|Drama|Music
9599,361127,The Woodsman (2004),7.2,Drama|Romance
9600,385267,In Good Company (2004),6.5,Comedy|Drama|Romance
9601,290002,Meet the Fockers (2004),6.3,Comedy|Romance
9602,364961,The Assassination of Richard Nixon (2004),7.0,Biography|Crime|Drama
9603,369672,A Love Song for Bobby Long (2004),7.2,Drama
9604,379889,The Merchant of Venice (2004),7.1,Drama|Romance
9606,103935,Qing shao nian nuo zha (1992),7.6,Crime|Drama
9607,37576,Captain Kidd (1945),6.4,Adventure|Biography|Drama
9608,33723,Hold That Ghost (1941),7.6,Adventure|Comedy|Music
9609,416220,Shimotsuma monogatari (2004),7.3,Comedy
9610,396592,Fat Albert (2004),4.3,Comedy|Family|Fantasy
9612,390123,In the Realms of the Unreal (2004),7.4,Documentary|Biography
9613,375210,White Noise (2005),5.5,Drama|Horror|Mystery
9615,365885,The Upside of Anger (2005),6.9,Comedy|Drama
9616,337585,Bomb the System (2002),6.6,Action|Drama
9617,45518,Arrowhead (1953),6.2,Drama|Romance|Western
9619,52993,Last Train from Gun Hill (1959),7.4,Romance|Western
9620,47264,The Naked Jungle (1954),6.9,Adventure|Drama|Thriller
9621,179526,Who's the Caboose? (1999),5.9,Comedy
9622,95274,A Handful of Dust (1988),6.8,Drama|Romance
9623,107824,The Pickle (1993),4.3,Comedy|Drama
9626,81063,Little Miss Marker (1980),6.3,Comedy|Drama|Romance
9627,25410,Little Miss Marker (1934),7.1,Comedy|Family|Drama
9628,92035,Sweet Liberty (1986),5.7,Comedy
9629,295004,La vie promise (2002),6.1,Drama
9630,107233,It's All True (1993),7.1,Documentary
9631,98090,The Phantom of the Opera (1989),5.5,Drama|Horror|Music
9632,40458,I Remember Mama (1948),8.3,Drama|Family
9633,319728,The Last Horror Movie (2003),5.6,Horror|Thriller
9634,86429,Testament (1983),7.1,Drama
9635,90037,Smooth Talk (1985),6.3,Drama|Romance|Thriller
9636,95036,Distant Thunder (1988),5.8,Drama
9637,20960,Hell's Angels (1930),7.8,Drama|War
9638,99342,Daddy's Dyin'... Who's Got the Will? (1990),5.8,Comedy
9639,84173,Jinxed! (1982),4.5,Comedy
9640,98042,Out Cold (1989),5.5,Comedy|Drama|Thriller
9641,279037,Heart of America (2002),4.1,Drama
9642,100606,A Show of Force (1990),5.2,Drama|Thriller
9643,61856,Son of Godzilla (1967),5.2,Action|Adventure|Family
9644,104804,Man Trouble (1992),4.6,Comedy|Romance
